Gene	ALU_GSE7334_ELIANA	ABA_GSE3454_FABIAN
At3g53880	-0.5680077676581302	0
At3g53400	-0.4958953155211197	0
At3g53450	-0.5219730732597763	0
At3g53470	-0.505970711009991	0
At3g53650	-0.5622767603986487	0
At3g53100	-0.5028031612746298	0
At3g53130	-0.5144303667557032	0
At3g52830	-0.5971695480979113	0
At3g52690	-0.5440766404238504	0
At3g52160	-0.45936438354576364	0
At3g52155	-0.576653728390056	0
At3g52100	-0.46816422787867823	0
At3g51430	-0.5550162143451456	0
At3g51130	-0.5869339196276016	0
At3g50960	-0.5829552275818756	0
At3g50520	-0.4742197134637821	0
At3g50700	-0.5249502024254236	0
At3g50750	-0.47320760086461994	0
At3g50780	-0.5045096287502013	0
At3g50250	-0.47003806411896476	0
At3g50160	-0.5419357528079048	0
At3g49870	-0.5040627330166965	0
At3g49820	-0.44866967923972273	0
At3g49130	-0.5532978967422866	0
At3g48600	-0.5441777781170338	0
At3g47850	-0.5107236999199322	0
At3g48010	-0.5659653972484757	0
At3g48080	-0.48505206808788115	0
At3g47450	-0.5578610837941747	0
At3g47295	-0.5290813115374121	0
At3g46960	-0.43863157040858486	0
At3g46540	-0.44561330647689473	0
At3g46770	-0.5479258649148392	0
At3g46590	-0.44494872928994156	0
At3g46170	-0.5610651052890411	0
At3g45700	-0.5213176929196695	0
At3g45990	-0.5995354217591458	0
At3g45640	-0.5256423264415924	0
At3g45090	-0.48848483977208706	0
At3g45120	-0.5884930080280468	0
At3g44440	-0.5382858473306794	0
At3g44230	-0.6048163376196631	0
At3g44330	-0.5473837473693961	0
At3g43630	-0.5432904969126314	0
At3g43760	-0.6043298002492962	0
At3g43080	-0.5857172278258288	0
At3g42790	-0.5234517291639803	0
At3g42930	-0.49440296322370214	0
At3g43010	-0.5491945489457409	0
At3g42290	-0.4955103798413218	0
At3g42320	-0.5750008769408551	0
At3g42460	-0.48633012875784914	0
At4g39860	-0.46799928223913856	0
At4g39740	-0.45164885378084524	0
At4g39990	-0.4677755205219715	0
At4g39480	-0.5825949853911346	0
At4g39570	-0.47257307129422876	0
At4g38570	-0.5620541904587404	0
At4g38870	-0.5453543703958957	0
At4g38840	-0.46738552367669584	0
At4g38010	-0.5010529593628553	0
At4g37760	-0.4690104082698584	0
At4g37450	-0.5444699629167814	0
At4g37710	-0.5936869424740219	0
At4g36220	-0.5285044113275204	0
At4g36105	-0.43852321060320987	0
At4g35870	-0.453603055110252	0
At4g35880	-0.49824477315621896	0
At4g35710	-0.4473526280729864	0
At4g35740	-0.5443721607044019	0
At4g35170	-0.5809603245733206	0
At4g35200	-0.5480190788235231	0
At4g35180	-0.4594165897785022	0
At4g35240	-0.47836810014978276	0
At4g34720	-0.5741843092725023	0
At4g33670	-0.4904874568076564	0
At4g33925	-0.4464227904931789	0
At4g33490	-0.5362429101234982	0
At4g33130	-0.6024374023619545	0
At4g33150	-0.5303475037769306	0
At4g32860	-0.6061038645096628	0
At4g33020	-0.44828570792815114	0
At4g32760	-0.4875861564776891	0
At4g32050	-0.5929015327060185	0
At4g31840	-0.5042979920413668	0
At4g31910	-0.5879201048063739	0
At4g31770	-0.4702258947862415	0
At4g31730	-0.47283309729666023	0
At4g31570	-0.6015615447251474	0
At4g31580	-0.479599695817136	0
At4g31010	-0.4807837406330079	0
At4g30740	-0.6065746017979382	0
At4g30360	-0.46905209962141364	0
At4g30450	-0.44693862105670173	0
At4g30110	-0.4464341995257234	0
At4g29540	-0.4809641985089801	0
At4g29750	-0.46089012917679634	0
At4g29270	-0.4883842727414482	0
At4g29350	-0.528977332578977	0
At4g28600	-0.6031982918685181	0
At4g28180	-0.5704288586204352	0
At4g28250	-0.5690734921540228	0
At4g28310	-0.5157512904457696	0
At4g28090	-0.4443276676131413	0
At4g28050	-0.5894955133881894	0
At4g27990	-0.5765042394292585	0
At4g27530	-0.5961138156342685	0
At4g27710	-0.5065974966872554	0
At4g27620	-0.5319812325510292	0
At4g27180	-0.44555660118425167	0
At4g27380	-0.6001543383549496	0
At4g26850	-0.5853138528519374	0
At4g26770	-0.5382640798884489	0
At4g26480	-0.5334310439956037	0
At4g26490	-0.5528171804155194	0
At4g26630	-0.48330812972326165	0
At4g26660	-0.4628297066624177	0
At4g26340	-0.4747747985299738	0
At4g25700	-0.43906580646113363	0
At4g25920	-0.48912264943452594	0.2286408043153317
At4g25980	-0.44967911141163197	0
At4g25910	-0.5043001343904475	0
At4g25670	-0.5783510908878369	0
At4g25330	-0.5661407895011125	0.24814392061329818
At4g25360	-0.4374164717732433	0
At4g25440	-0.5339390185023861	0
At4g25500	-0.4917192940282933	0
At4g25710	-0.4514624820927268	0
At4g24940	-0.5766712797127094	0
At4g24840	-0.44539187867209623	0
At4g25140	-0.5213530437541936	0
At4g25080	-0.5154069968850222	0
At4g24710	-0.5409817244871693	0
At4g24540	-0.5197227692391992	0
At4g24630	-0.49366788505579023	0
At4g24350	-0.4553197822336029	0
At4g24470	-0.5566803371457648	0
At4g24400	-0.5940656203735941	0
At4g23940	-0.5873268995340164	0
At4g23970	-0.5366785882607059	0
At4g23730	-0.5332336019414811	0
At4g23610	-0.5547039369136334	0
At4g23660	-0.5405952186742958	0
At4g23810	-0.49112772205051264	0
At4g23350	-0.5270267988614167	0
At4g22960	-0.45207458488333063	0
At4g22470	-0.5685296939485813	0
At4g22480	-0.5976472522531884	0
At4g22130	-0.5392019030110953	0
At4g21750	-0.5586125220826396	0.23407148527241417
At4g21600	-0.4576513271050285	0
At4g21360	-0.4595286671650481	0
At4g21370	-0.5434048580996733	0
At4g21610	-0.45054343371856814	0
At4g20820	-0.581175316688366	0
At4g21230	-0.59898181056114	0
At4g20400	-0.46637413625805846	0
At4g20450	-0.4480637054577604	0
At4g20470	-0.4915126777875096	0
At4g20100	-0.4842901072330007	0
At4g19985	-0.5195208941583324	0
At4g20240	-0.5384135538221687	0
At4g19790	-0.571469330287617	0
At4g19140	-0.5305728647543385	0
At4g19400	-0.6031233098556693	0
At4g19520	-0.5792729650748414	0
At4g19210	-0.4401123561716628	0
At4g18400	-0.46060024622473	0
At4g18593	-0.4911261817887862	0
At4g18425	-0.5976964305988268	0
At4g18210	-0.54991855759036	0
At4g18450	-0.550326873846689	0
At4g18130	-0.4535723585855917	0
At4g17970	-0.4455573863304953	0
At4g13610	-0.4660552521191491	0
At4g13650	-0.5075355363118987	0
At4g13690	-0.5526195785820741	0
At4g13140	-0.597213452923966	0
At4g13195	-0.49162226133885795	0
At4g11930	-0.546342384825725	0
At4g12080	-0.4442175122966795	0
At4g12070	-0.5582104949652211	0
At4g12220	-0.5191028765912907	0
At4g11670	-0.506876252570872	0
At4g11710	-0.48421541459854217	0
At4g11290	-0.45524442499590634	0
At4g11370	-0.5817077887142696	0
At4g10470	-0.4650336175644901	0
At4g10690	-0.5004420958516655	0
At4g10100	-0.4909185215955538	0
At4g09820	-0.5791432888056726	0
At4g08640	-0.5456557011529658	0
At4g08760	-0.5798494076068884	0
At4g08790	-0.5728708511356908	0
At4g08330	-0.4456079123123833	0
At4g08380	-0.4889140991127552	0
At4g08190	-0.5068815783799006	0
At4g07960	-0.5480868549484745	0
At4g07490	-0.5309768514639663	0
At4g07590	-0.5253421347395956	0
At4g05340	-0.4412362508813956	0
At4g05490	-0.4865416843334347	0
At4g05330	-0.5884266280939314	0
At4g05060	-0.44238632037679754	0
At4g05260	-0.5421120548264726	0
At4g04970	-0.45065699822892136	0
At4g04600	-0.4571405852380228	0
At4g04880	-0.4919470489502716	0
At4g04290	-0.4502271733229594	0
At4g04340	-0.49251753659875425	0
At4g04480	-0.5452958563064522	0
At4g03810	-0.6000284202354312	0
At4g03790	-0.4972669610779532	0
At4g03700	-0.5297409292225375	0
At4g02770	-0.4853123263902284	0
At4g02050	-0.5597625920844927	0
At4g01090	-0.5315176174077804	0
At4g01070	-0.4772159920974737	0
At4g00930	-0.5100016452792335	0
At4g00755	-0.5520631372684449	0
At4g00510	-0.46801555434911185	0
At4g00600	-0.5969993994445509	0
At1g25400	-0.5016977115799418	0
At1g16730	-0.4766127154884785	0
At2g33410	-0.6029163945944103	0
At2g33260	-0.5116484936302782	0
At2g30350	-0.5255898260057517	0
At2g30370	-0.48162083739685607	0
At5g28560	-0.4571732635020551	0
At1g22210	-0.4612358842495188	0
At1g22330	-0.518873410143073	0
At1g33980	-0.5539539111579992	0
At1g29750	-0.5223196031589168	0
At1g29860	-0.5513721778020664	0
At1g58260	-0.5826010346159095	0
At1g34110	-0.581809223936332	0
At1g34100	-0.4961609081150651	0
At1g07220	-0.585788134187284	0
At1g13740	-0.500575660948892	0
At1g20670	-0.5319646154361434	0
At1g20810	-0.4486248906063601	0
At1g18210	-0.4581018787058791	0
At1g30090	-0.5709714868542966	0
At1g50960	-0.4678160912129575	0
At1g50990	-0.5881241172602584	0
At3g12520	-0.5790089816071238	0
At3g66658	-0.5396053534783071	0
At3g11270	-0.52107265692268	0
At3g12220	-0.44705792444905507	0
At3g12090	-0.5108306261776602	0
At3g12590	-0.5714336279844101	0
At1g69540	-0.4957130524385984	0
At1g30360	-0.5985968583943361	0
At1g54920	-0.5024376390207046	0.27215330411834016
At1g54890	-0.5070500589864447	0
At1g54970	-0.461548879567017	0
At1g66490	-0.47976924473716326	0
At1g66440	-0.5914601912561389	0
At1g66740	-0.4594816669830544	0
At1g66820	-0.4929908412261591	0
At3g06120	-0.5158904012073775	0
At3g06150	-0.5301169496610058	0
At3g06160	-0.5849513465433946	0
At3g11020	-0.44675046338907287	0
At1g75180	-0.4704218924936899	0
At1g75220	-0.4425520969261996	0
At1g36756	-0.5296711067192894	0
At1g66070	-0.5754061834111477	0
At3g31340	-0.47915839948570377	0
At3g29770	-0.579824027810149	0
At3g28840	-0.443710699608625	0
At3g28520	-0.4639607643606966	0
At3g32940	-0.5301969658027597	0
At3g30845	-0.5930922465654894	0
At3g52360	-0.5052276092194002	0
At2g34080	-0.468157189306584	0
At2g34090	-0.5612370394147207	0
At3g29420	-0.5542930018574215	0
At3g29430	-0.4981384125276036	0
At3g29330	-0.5830872948027042	0
At3g25620	-0.5294983768954524	0
At3g13750	-0.441012343528162	0
At3g22160	-0.5692444754770937	0
At3g21400	-0.5197334588772734	0
At3g22130	-0.481975985252192	0
At3g26320	-0.547837602910091	0
At3g15120	-0.4568788478624241	0
At3g30800	-0.45697578835713665	0
At3g18930	-0.5129410197783953	0
At3g29600	-0.603704996229802	0
At3g30720	-0.6008239429162975	0
At3g19040	-0.4976683680373582	0
At3g19070	-0.519146930740761	0
At3g13450	-0.6015554460010886	0
At3g28630	-0.5833453065578419	0
At3g19260	-0.480740225827363	0
At3g18220	-0.5044856495367764	0
At3g19660	-0.5717112764793376	0
At3g19680	-0.5840582621171052	0
At3g20560	-0.4382303618023256	0
At3g29070	-0.5554367344613085	0
At3g30490	-0.4791320800575077	0
At3g20050	-0.47922297904880024	0
At3g20230	-0.49886445373272087	0
At3g27280	-0.4514951952749103	0
At3g27230	-0.47279473247830267	0
At3g23700	-0.44091955560539886	0
At3g27880	-0.5032029590571062	0
At3g15050	-0.5535457582858323	0
At3g21950	-0.45817230493961064	0
At3g28007	-0.5298900661126861	0
At3g14430	-0.5724602696741129	0
At3g30220	-0.4842923297638471	0
At3g30210	-0.5429349325412484	0.2633814578058522
orf145b	-0.5711870707161519	0
At2g10400	-0.48111321415956865	0
At2g19040	-0.4821722782235487	0
At2g17970	-0.4601907936727825	0
At2g21850	-0.5204216290134928	0
At1g05690	-0.500937323077738	0
At2g05430	-0.5214212184947657	0
At1g14820	-0.5644862887080124	0.23601695048240068
At1g48180	-0.4771814172488112	0.2696849709770257
At1g72530	-0.5302815957122251	0
At3g03880	-0.5978937532480509	0
At3g14490	-0.46570016049856217	0
At3g20710	-0.4517186460216248	0
At1g50680	-0.4715085688274674	0
At3g13800	-0.5124895259970725	0
At3g16800	-0.5174407174731612	0
At3g12810	-0.4689890567491485	0
At3g27470	-0.5260190113597343	0
At3g22980	-0.4700089889918455	0
At3g15950	-0.5899057109474455	0
At3g18790	-0.549675659928307	0
At3g25100	-0.5504443164824488	0
At3g16960	-0.5172798338321231	0
At3g17080	-0.5027720300504348	0
At3g42570	-0.46341120918874973	0
At3g28420	-0.4546408877752428	0.23088003234839477
At3g23260	-0.5693181179918846	0
At3g23170	-0.596284709380328	0
At3g23280	-0.5655020759271459	0
At3g21740	-0.584995137287586	0
At3g21780	-0.4788895422718462	0
At3g25400	-0.5108765126639759	0.2358536414653551
At3g19300	-0.4688177783952791	0
At3g19320	-0.5169110940987633	0
At3g26000	-0.5589058906098137	0
At3g23650	-0.45867826697295816	0
At3g23590	-0.5064200928736777	0
At3g14610	-0.5104445379357188	0
At3g18190	-0.5962757248856645	0
At3g17870	-0.48432407083679613	0
At3g17800	-0.537348236931714	0
At3g13900	-0.5002154609052494	0
At3g13960	-0.459437119045327	0
At3g14050	-0.5976180688849722	0
At3g27770	-0.44717950144999324	0
At3g15780	-0.5861486959424066	0
At3g23410	-0.5166084844212201	0
At3g16040	-0.5947058879936372	0
At3g14230	-0.583874223691352	0
At3g14240	-0.5307409825262537	0
At3g15450	-0.4796028227503835	0
At3g16660	-0.5110789607439692	0
At3g16670	-0.5184231800741295	0
